id,Tipo_despesa,Data,Fornecedor,Valor (R$),nome,partido,uf,email
141516,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-03,Conde & Dell Aringa - Des de Softwares,500.0,Paulo Abi-Ackel,PSDB,MG,dep.pauloabiackel@camara.leg.br
141516,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-20,COPASA,270.19,Paulo Abi-Ackel,PSDB,MG,dep.pauloabiackel@camara.leg.br
141516,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-22,COPASA,263.83,Paulo Abi-Ackel,PSDB,MG,dep.pauloabiackel@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-11,COMPANHIA PIRATININGA DE FORCA E LUZ,904.37,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-09,COMPANHIA PIRATININGA DE FORCA E LUZ,737.29,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-09,COMPANHIA PIRATININGA DE FORCA E LUZ,768.38,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-11,COMPANHIA PIRATININGA DE FORCA E LUZ,669.29,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-11,COMPANHIA PIRATININGA DE FORCA E LUZ,593.94,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-12,CONDOMINIO EDIFICIO DROGASIL,1222.01,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-10,CONDOMINIO EDIFICIO DROGASIL,1303.65,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-14,CONDOMINIO EDIFICIO DROGASIL,1303.65,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-11,CONDOMINIO EDIFICIO DROGASIL,1299.07,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-12,CONDOMINIO EDIFICIO DROGASIL,1292.09,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-12,CONDOMINIO EDIFICIO DROGASIL,1102.35,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-10,CONDOMINIO EDIFICIO DROGASIL,1176.0,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-14,CONDOMINIO EDIFICIO DROGASIL,1176.0,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-11,CONDOMINIO EDIFICIO DROGASIL,1171.86,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
220650,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-12,CONDOMINIO EDIFICIO DROGASIL,1165.56,Paulo Alexandre Barbosa,PSDB,SP,dep.pauloalexandrebarbosa@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-19,3L COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,98.38,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-23,3L COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,418.82,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-26,3L COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,100.0,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-06-15,3L COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,200.0,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-16,ADVEN - POSTO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,237.43,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-07-19,ADVEN - POSTO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,240.07,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-02-29,AUTO POSTO AEROPORTO LTDA,128.74,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-07,AUTO POSTO AEROPORTO LTDA,154.38,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-14,AUTO POSTO AEROPORTO LTDA,100.0,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-27,AUTO POSTO AEROPORTO LTDA,174.66,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-08,AUTO POSTO AEROPORTO LTDA,95.22,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-16,AUTO POSTO AEROPORTO LTDA,114.43,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-07-10,AUTO POSTO CAMURUPIM LTDA,200.0,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-18,COM DE COMB E LUB TELES CAVALCANTE LTDA,175.99,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
178860,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-24,COM DE COMB E LUB TELES CAVALCANTE LTDA,100.0,Paulo Azi,UNIÃO,BA,dep.pauloazi@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-21,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,444.78,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-21,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,71.46,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-23,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,427.79,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-23,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,46.44,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-23,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,344.62,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-23,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,46.57,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-21,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,277.01,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-23,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,325.3,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-23,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,45.59,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-21,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,44.99,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-08-06,Empresa Luz e Força Santa Maria,207.23,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-05,Empresa Luz e Força Santa Maria,181.62,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-06,Empresa Luz e Força Santa Maria,293.8,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-04,Empresa Luz e Força Santa Maria,309.99,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160517,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-05,Empresa Luz e Força Santa Maria,260.33,Paulo Folletto,PSB,ES,dep.paulofolletto@camara.leg.br
160558,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-26,FULL FLY - COMUNICACAO E MARKETING LTDA,4000.0,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-26,THIAGO OSCALIS MARTINS,4000.0,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-26,THIAGO OSCALIS MARTINS,4000.0,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-25,THIAGO OSCALIS MARTINS,4000.0,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-27,THIAGO OSCALIS MARTINS,4000.0,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-25,THIAGO OSCALIS MARTINS,4000.0,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-12,021 - 204 SUL CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,180.37,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,COMBUSTÍVEIS E LUBRIFICANTES.,2024-06-11,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,243.12,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,COMBUSTÍVEIS E LUBRIFICANTES.,2024-07-10,072 - 403 SUL - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,290.0,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,COMBUSTÍVEIS E LUBRIFICANTES.,2024-04-05,076 - MELHOR 10 - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,250.0,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,COMBUSTÍVEIS E LUBRIFICANTES.,2024-06-18,AUTO POSTO 303 NORTE LTDA,181.92,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-18,AUTO POSTO CINCO ESTRELAS LTDA,139.88,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,COMBUSTÍVEIS E LUBRIFICANTES.,2024-04-09,AUTO POSTO CINCO ESTRELAS LTDA,307.23,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,COMBUSTÍVEIS E LUBRIFICANTES.,2024-04-16,AUTO POSTO CINCO ESTRELAS LTDA,302.02,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
160558,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-14,AUTO POSTO CINCO ESTRELAS LTDA,274.94,Paulo Freire Costa,PL,SP,dep.paulofreirecosta@camara.leg.br
204492,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-05,AMORETTO CAFES EXPRESSO LTDA,600.0,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-09,AMORETTO CAFES EXPRESSO LTDA,700.0,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-10,AMORETTO CAFES EXPRESSO LTDA,700.0,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-13,AMORETTO CAFES EXPRESSO LTDA.,600.0,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-06,EMERSON ANTUNES TAKAKI,5500.0,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-04,EMERSON ANTUNES TAKAKI,5500.0,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-08,EMERSON ANTUNES TAKAKI,5500.0,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,COMBUSTÍVEIS E LUBRIFICANTES.,2024-07-05,ANTARES COMBUSTIVEIS LTDA,376.17,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-28,ANTARES COMBUSTIVEIS LTDA,200.0,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-28,ANTARES COMBUSTIVEIS LTDA,398.03,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-04,ANTARES COMBUSTIVEIS LTDA,376.29,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,COMBUSTÍVEIS E LUBRIFICANTES.,2024-07-20,ANTARES COMBUSTIVEIS LTDA,420.03,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,COMBUSTÍVEIS E LUBRIFICANTES.,2024-07-26,ANTARES COMBUSTIVEIS LTDA,396.02,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,COMBUSTÍVEIS E LUBRIFICANTES.,2024-08-04,ANTARES COMBUSTIVEIS LTDA,265.0,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
204492,COMBUSTÍVEIS E LUBRIFICANTES.,2024-05-02,AUTO POSTO AMANDA E JULIA LTDA,312.02,Paulo Guedes,PT,MG,dep.pauloguedes@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-21,Copel Distribuição S.A.,66.97,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-20,Copel Distribuição S.A.,61.06,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-21,Copel Distribuição S.A.,195.52,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-24,Copel Distribuição S.A.,340.88,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-01,IMOBILIARIA MARTINI,950.0,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-01,IMOBILIARIA MARTINI,950.0,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-01,IMOBILIARIA MARTINI,950.0,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-01,IMOBILIARIA MARTINI,950.0,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-08-01,IMOBILIARIA MARTINI,950.0,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-14,Manoel Cassio de Souza Guedes,132.6,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-14,PARLANET WEB E TECNOLOGIA EIRELI,500.0,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-15,PARLANET WEB E TECNOLOGIA EIRELI,500.0,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-16,PARLANET WEB E TECNOLOGIA EIRELI,500.0,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-17,PARLANET WEB E TECNOLOGIA EIRELI,500.0,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
220685,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-17,PARLANET WEB E TECNOLOGIA EIRELI,500.0,Paulo Litro,PSD,PR,dep.paulolitro@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-13,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,547.0,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-13,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,322.34,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-11,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,769.19,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-11,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,374.07,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-12,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,842.23,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-12,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,236.96,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-06,LIGIA SPINOLA COSTA,2600.0,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-06,LIGIA SPINOLA COSTA,2600.0,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-05,LIGIA SPINOLA COSTA,2600.0,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-05,LIGIA SPINOLA COSTA,2600.0,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-05,LIGIA SPINOLA COSTA,2600.0,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-11,AUTO POSTO MAXX X LTDA,350.0,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,COMBUSTÍVEIS E LUBRIFICANTES.,2024-08-05,AUTO POSTO SAMDU LTDA,100.0,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-19,BELIZE COMPANY AUTO POSTO LTDA,100.0,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
74574,COMBUSTÍVEIS E LUBRIFICANTES.,2024-03-03,CIDADE NOVA COMERCIO DE DERIVADOS DE PETROLEO LTDA,274.0,Paulo Magalhães,PSD,BA,dep.paulomagalhaes@camara.leg.br
220630,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2024-02-29,INDIKEY SERVIÇOS DE COMUNICAÇÃO LTDA,5940.0,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-31,Casa Molde LTDA,2575.08,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-30,Casa Molde LTDA,2575.08,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-02-29,Casa Molde LTDA,2575.08,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-31,Casa Molde LTDA,2575.08,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-08,CEMIG DISTRIBUIÇÃO S.A.,773.31,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-10,CEMIG DISTRIBUIÇÃO S.A.,594.31,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-07-08,CEMIG DISTRIBUIÇÃO S.A.,298.52,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-05-23,CEMIG DISTRIBUIÇÃO S.A.,600.0,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-03-31,CONDOMINIO DO EDIFICIO LIBERDADE,2102.17,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-04-22,Condomínio do Edifício Montechiaro,2102.17,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-06-03,Condomínio do Edifício Montechiaro,2660.21,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
220630,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2024-02-29,INDIKEY SERVIÇOS DE COMUNICAÇÃO LTDA,3990.0,Pedro Aihara,PRD,MG,dep.pedroaihara@camara.leg.br
